0x710181c3e0,"AmiiboNpcDirector"
0x710182556b,"画面内復活"
0x710182557b,"ハック状態"
0x710182558b,"Coverd"
0x7101825592,"Tackle"
0x7101825599,"TurnCoverd"
0x71018255a4,"TurnNaked"
0x71018255ae,"Find"
0x71018255b3,"RunCoverd"
0x71018255bd,"RunNaked"
0x71018255c6,"Clash"
0x71018255cc,"TrampledEnd"
0x71018255d8,"BodyHead"
0x71018255e1,"HackOn"
0x71018255e8,"状態:ハック"
0x71018255f9,"ハック開始"
0x7101825609,"移動[ハック中]"
0x710182561e,"進行方向"
0x710182562b,"HackChargeTurn"
0x710182563a,"HackCharge"
0x7101825645,"ChargeLv"
0x710182564e,"チャージ開始"
0x7101825661,"BullHackCharge"
0x7101825670,"BullHackChargeDone"
0x7101825683,"チャージ完了"
0x7101825696,"HackChargeFull"
0x71018256a5,"HackRunCoverd"
0x71018256b3,"壁衝突(ハック)"
0x71018256c8,"【ループ】ブーン（強）"
0x71018256ea,"ケージ(爆発)"
0x71018256fc,"EnemyCapByugo"
0x710182570a,"キャプチャ状態"
0x7101825720,"気絶（Hack後）"
0x7101825734,"WaitFrame"
0x710182573e,"BlowFrame"
0x7101825748,"DelayFrame"
0x7101825753,"IsOutside"
0x710182575d,"IsMoveBlow"
0x7101825768,"BlowSign"
0x7101825771,"BlowStartEnemy"
0x7101825780,"BlowEnd"
0x7101825788,"ビューゴーキャプチャ状態"
0x71018257ad,"キャプチャ開始"
0x71018257c3,"BlowStartHack"
0x71018257d1,"BlowWide"
0x71018257da,"肉（波乗り）"
0x71018257ed,"Surf"
0x71018257f2,"CrackSmall"
0x71018257fd,"SwitchCaptureEnable"
0x7101825811,"ReactionJump"
0x710182581e,"SE用ダメージ1"
0x7101825831,"SE用ダメージ2"
0x7101825844,"JumpInSalt"
0x710182584f,"ReactionHipDrop"
0x710182585f,"鳥に落とされて着地"
0x710182587b,"帽子の的"
0x7101825888,"肉の塩釜"
0x7101825895,"キャッチ"
0x71018258a2,"Revival"
0x71018258aa,"ダミー帽子影"
0x71018258bd,"キャッチボム出現ポイント"
0x71018258e2,"CatchBombGeneratePoint"
0x71018258f9,"CountFastLv"
0x7101825905,"CountNormalLv"
0x7101825913,"CatchStart"
0x710182591e,"キャッチボム捕まった"
0x710182593d,"キャッチボム突進予兆１"
0x710182595f,"キャッチボム突進予兆２"
0x7101825981,"CatchEnd"
0x710182598a,"CatchEndLoop"
0x7101825997,"キャッチボム捕まって突進"
0x71018259bc,"CatchBomb"
0x71018259c6,"キャッチボム捕まって爆発"
0x71018259eb,"Chorobon"
0x71018259f4,"IsInvalidateShadow"
0x7101825a07,"Wait3D"
0x7101825a0e,"チョロボン2D"
0x7101825a20,"IsGenerateRipple"
0x7101825a31,"Wait2D"
0x7101825a38,"2D化"
0x7101825a3e,"3D化"
0x7101825a44,"反応"
0x7101825a4b,"帽子通過"
0x7101825a58,"チョロボンホルダー"
0x7101825a74,"MoveSpeed"
0x7101825a7e,"WidthNum"
0x7101825a87,"チョロボン"
0x7101825a97,"IsRailDraw"
0x7101825aa2,"RailDrawDotsLap"
0x7101825ab2,"チョロボンレール描画点球大"
0x7101825ada,"ChorobonRailSphereBig"
0x7101825af0,"チョロボンレール描画点球"
0x7101825b15,"ChorobonRailSphere"
0x7101825b28,"ダイナミクス[%s]"
0x7101825b3f,"CoolDown"
0x7101825b48,"FullCharge"
0x7101825b53,"Normal"
0x7101825b5a,"AttackHead"
0x7101825b65,"AttackTrample"
0x7101825b73,"AttackLaunch"
0x7101825b80,"フルチャージ"
0x7101825b93,"チャージ"
0x7101825ba0,"LaunchStart"
0x7101825bac,"Launch"
0x7101825bb3,"LaunchEnd"
0x7101825bbd,"HairTop"
0x7101825bc5,"Hair01"
0x7101825bcc,"Hair02"
0x7101825bd3,"Hair03"
0x7101825bda,"Hair04"
0x7101825be1,"DefaultDisregardType"
0x7101825bf6,"Disregard"
0x7101825c00,"DisregardHomingAttack"
0x7101825c16,"DisregardTargetMarker"
0x7101825c2c,"InitDisregardReceiver"
0x7101825c42,"None, All, HomingAttack, TargetMarker"
0x7101825c68,"BarrelNum"
0x7101825c72,"BarrelStack"
0x7101825c7e,"積まれたタル2D"
0x7101825c93,"樽グループ"
0x7101825ca3,"樽2D"
0x7101825ca9,"ダウン"
0x7101825cb3,"落下開始"
0x7101825cc0,"MoveArea"
0x7101825cc9,"子供エリアグループ"
0x7101825ce5,"子供エリア"
0x7101825cf5,"SearchArea"
0x7101825d00,"IsRevive"
0x7101825d09,"SeedPush"
0x7101825d12,"DamagePoint"
0x7101825d1e,"DonsukeWeakPoint"
0x7101825d2f,"Donsuke"
0x7101825d37,"RunRight"
0x7101825d40,"RunRightStart"
0x7101825d4e,"RunLeft"
0x7101825d56,"RunLeftStart"
0x7101825d63,"RunBack"
0x7101825d6b,"TurnRight"
0x7101825d75,"TurnLeft"
0x7101825d7e,"WeaponDamage"
0x7101825d8b,"AttackImpact"
0x7101825d98,"アタック"
0x7101825da5,"AttackWait"
0x7101825db0,"AttackEndSign"
0x7101825dbe,"EyeDamage"
0x7101825dc8,"DamageHandUp"
0x7101825dd5,"DamageHandDown"
0x7101825de4,"刺しヒット"
0x7101825df4,"DownHandUp"
0x7101825dff,"DownHandDown"
0x7101825e0c,"踏みつけはじめ"
0x7101825e22,"踏みつけヒット"
0x7101825e38,"Hand"
0x7101825e3d,"Weapon"
0x7101825e44,"RunFrontRight"
0x7101825e52,"RunFrontLeft"
0x7101825e5f,"ElectricBall"
0x7101825e6c,"ElectricExplosion"
0x7101825e7e,"帽子"
0x7101825e85,"キャプチャ敵の帽子反応ステート"
0x7101825eb3,"リセット状態"
0x7101825ec6,"強制復活状態"
0x7101825ed9,"ReviveInsideScreen"
0x7101825eec,"RevivalSign"
0x7101825ef8,"逃走状態"
0x7101825f05,"気絶ステート"
0x7101825f18,"SwoonTrampled"
0x7101825f26,"SwoonStartFall"
0x7101825f35,"SwoonStartLand"
0x7101825f44,"HackCancelSwoonProhibitedArea"
0x7101825f62,"さんぽ状態"
0x7101825f72,"FireBros"
0x7101825f7b,"ファイアブロスファイアボール"
0x7101825fa6,"FireBrosCap"
0x7101825fb2,"FireBrosFireBall"
0x7101825fc3,"AttackHack"
0x7101825fce,"時間消滅"
0x7101825fdb,"バウンド"
0x7101825fe8,"帽子反射"
0x7101825ff5,"飛行型うろつき状態"
0x7101826011,"MoveRange"
0x710182601b,"RiseHeight"
0x7101826026,"潜り時プリント"
0x710182603c,"RiseSign"
0x7101826045,"Rise"
0x710182604a,"歯コリジョン"
0x710182605d,"口とじコリジョン"
0x7101826076,"GabuZou"
0x710182607e,"ガブゾウリスト"
0x7101826094,"ガブゾウ"
0x71018260a1,"Gamane"
0x71018260a8,"ひょうい開始"
0x71018260bb,"TransMT"
0x71018260c3,"シャドウマスク"
0x71018260d9,"Off"
0x71018260dd,"倒す"
0x71018260e4,"const_single2"
0x71018260f2,"GamaneBullet"
0x71018260ff,"オブジェヒット"
0x7101826115,"コインで伸びる草ヒット"
0x7101826137,"ガマネー憑依ステート"
0x7101826156,"憑依ジャンプ"
0x7101826169,"ガマネー弾"
0x7101826179,"着地[強]"
0x7101826185,"着地[振動]"
0x7101826194,"弾切れ"
0x710182619e,"Mouse"
0x71018261a4,"帽子ターゲット"
0x71018261ba,"BoxInfo"
0x71018261c2,"BlockCount"
0x71018261cd,"BlockSize"
0x71018261d7,"MarkId"
0x71018261de,"Success"
0x71018261e6,"失敗ヒット"
0x71018261f6,"HackTarget"
0x7101826201,"コリジョンヒット"
0x710182621a,"DontMoveReflect"
0x710182622a,"着地[弱]"
0x7101826236,"DontMove"
0x710182623f,"RotateCancel"
0x710182624c,"SwitchSuccessOn"
0x710182625c,"GrowerBug"
0x7101826266,"吹き飛び[壁]"
0x7101826278,"Burst"
0x710182627e,"つぶされ死亡"
0x7101826291,"BodyPush"
0x710182629a,"GrowerWorm"
0x71018262a5,"グローワー[成虫]"
0x71018262bd,"IsCollisionCheck"
0x71018262ce,"BornSign"
0x71018262d7,"Born"
0x71018262dc,"進化"
0x71018262e3,"GunetterHead"
0x71018262f0,"IsIgnoreLavaCollision"
0x7101826306,"BodyNum"
0x710182630e,"グネッターボディ"
0x7101826327,"KeyMoveLineType"
0x7101826337,"BodyRotate"
0x7101826342,"GunetterBody"
0x710182634f,"MoveType"
0x7101826358,"MoveStep"
0x7101826361,"ClippingExpandPos"
0x7101826373,"ShadowMaskDropLength"
0x7101826388,"IsConnectPartsToCollision"
0x71018263a2,"RotateSpeed"
0x71018263ae,"StartRotateDegree"
0x71018263c0,"FrontBodyNum"
0x71018263cd,"BackBodyNum"
0x71018263d9,"グネッターボディグループ[前]"
0x7101826403,"グネッターボディグループ[後]"
0x710182642d,"SwitchKillNoReaction"
0x7101826442,"IsValidPreanalysisPosture"
0x710182645c,"GroundShadowLengthReviseArea"
0x7101826479,"IsHammerSearch"
0x7101826488,"HammerBrosHammer"
0x7101826499,"EnemyCapCook"
0x71018264a6,"HammerBrosFryingPan"
0x71018264ba,"ハンマーブロスハンマー"
0x71018264dc,"HammerBrosCap"
0x71018264ea,"HammerBros2D"
0x71018264f7,"WalkAreaWidth"
0x7101826505,"ブロスのハンマー2Dのグループ"
0x710182652f,"ハンマー2D"
0x710182653e,"Search"
0x7101826545,"ダメージ床(火)"
0x710182655a,"コリジョン衝突"
0x7101826570,"HammerBrosHammer2D"
0x7101826583,"AttackSigh"
0x710182658e,"HosuiCore"
0x7101826598,"ホウスイの体"
0x71018265ab,"AttackWide"
0x71018265b6,"Core"
0x71018265bb,"Foot"
0x71018265c0,"CoreWait"
0x71018265c9,"CoreSwoonStart"
0x71018265d8,"CoreSwoon"
0x71018265e2,"CoreLand"
0x71018265eb,"CoreSwoonEnd"
0x71018265f8,"Recover"
0x7101826600,"CoreHackStart"
0x710182660e,"CoreWalk"
0x7101826617,"HosuiTrailOff"
0x7101826625,"CoreFall"
0x710182662e,"CoreTrample"
0x710182663a,"Trample"
0x7101826642,"スピン"
0x710182664c,"CoreMove"
0x7101826655,"水玉発射"
0x7101826662,"HosuiHoverLevelKeepArea"
0x710182667a,"PgHoverSStart"
0x7101826688,"PgHoverVStart"
0x7101826696,"HosuiRecoveryArea"
0x71018266a8,"広範囲攻撃"
0x71018266b8,"全回復"
0x71018266c2,"全回復（敵）"
0x71018266d5,"HosuiFloorCheckSpecialArea"
0x71018266f0,"ホウスイの移動痕"
0x7101826709,"HosuiFootPrint"
0x7101826718,"HosuiFootPrintTexPattern"
0x7101826731,"HosuiFootPrintAppear"
0x7101826746,"HosuiFootPrintDisappear"
0x710182675e,"ホウスイ水玉"
0x7101826771,"HosuiWaterBall"
0x7101826780,"WaterBallLand"
0x710182678e,"自然消滅"
0x710182679b,"敵状態"
0x71018267a5,"憑依移動"
0x71018267b2,"BodyShape"
0x71018267bc,"IsEnableTrampleSwitch"
0x71018267d2,"ブロック衝突"
0x71018267e5,"ExpandWait"
0x71018267f0,"ExpandSignHack"
0x71018267ff,"ExpandAirHack"
0x710182680d,"ExpandHack"
0x7101826818,"WaitAir"
0x7101826820,"Hold"
0x7101826825,"ExpandWaitEnd"
0x7101826833,"ShrinkAirHack"
0x7101826841,"ShrinkHack"
0x710182684c,"ShrinkReactionHeadHack"
0x7101826863,"ShrinkReactionHipHack"
0x7101826879,"縮みリアクション[長い]"
0x710182689a,"縮みリアクション[短い]"
0x71018268bb,"TurnHack"
0x71018268c4,"イモムー敵状態"
0x71018268da,"IsOnCap"
0x71018268e2,"EnemyCapSanta"
0x71018268f0,"IsReverseTurn"
0x71018268fe,"頭踏みリアクション"
0x710182691a,"TurnEnemy"
0x7101826924,"ExpandSignEnemy"
0x7101826934,"ExpandEnemy"
0x7101826940,"ExpandAirEnemy"
0x710182694f,"ShrinkEnemy"
0x710182695b,"縮み終わり"
0x710182696b,"ShrinkReactionHeadEnemy"
0x7101826983,"ShrinkReactionHipEnemy"
0x710182699a,"縮みリアクション[敵]"
0x71018269b8,"イモムー憑依通常移動状態"
0x71018269dd,"イモムーディザアニメーター"
0x7101826a05,"パーツ出現"
0x7101826a15,"PartAppear"
0x7101826a20,"PartAppear2"
0x7101826a2c,"Spine%d"
0x7101826a34,"Spine2"
0x7101826a3b,"Spine5"
0x7101826a42,"Spine8"
0x7101826a49,"Spine11"
0x7101826a51,"ExpandMoveMe"
0x7101826a5e,"ExpandMoveRevMe"
0x7101826a6e,"Expand"
0x7101826a75,"長さ"
0x7101826a7c,"Spine1"
0x7101826a83,"Spine3"
0x7101826a8a,"Spine4"
0x7101826a91,"Spine6"
0x7101826a98,"Spine7"
0x7101826a9f,"Spine9"
0x7101826aa6,"Spine10"
0x7101826aae,"Spine12"
0x7101826ab6,"Spine13"
0x7101826abe,"Spine14"
0x7101826ac6,"BodyTrans"
0x7101826ad0,"イモムージョイントコントローラー"
0x7101826b01,"DemoType"
0x7101826b0a,"ジャンゴ用帽子"
0x7101826b20,"CapPlacePos"
0x7101826b2c,"木で待機"
0x7101826b39,"帽子持ち"
0x7101826b46,"帽子もち"
0x7101826b53,"帽子取得デモ"
0x7101826b66,"目的地マーク"
0x7101826b79,"ChaseJango"
0x7101826b84,"ヒット"
0x7101826b8e,"キャップ開放"
0x7101826ba1,"CapGetOn"
0x7101826baa,"CapCatchedOn"
0x7101826bb7,"FromCapRemovedToDeathOn"
0x7101826bcf,"EnableStageChangeOn"
0x7101826be3,"Jango"
0x7101826be9,"TalkDemoPlayerPos"
0x7101826bfb,"会話後スタート"
0x7101826c11,"WipeOutEnd"
0x7101826c1c,"DemoJangoBlowDown"
0x7101826c2e,"DemoJangoStruggle"
0x7101826c40,"DemoJangoHunted"
0x7101826c50,"DemoJangoCarried"
0x7101826c61,"DemoJangoLand"
0x7101826c6f,"DemoJangoWaitPlayer"
0x7101826c83,"さけぶ(シングルプレイ)"
0x7101826ca4,"さけぶ"
0x7101826cae,"JangoRescue"
0x7101826cba,"JangoRescueSecond"
0x7101826ccc,"JangoRescueThird"
0x7101826cdd,"取得"
0x7101826ce4,"ジャンゴ帽子会話デモ"
0x7101826d03,"WipeInEnd"
0x7101826d0d,"WipeOut"
0x7101826d15,"WipeIn"
0x7101826d1c,"ジャンゴ保持者"
0x7101826d32,"ジャンゴ帽子持ち状態"
0x7101826d51,"WaitHoldCap"
0x7101826d5d,"WaitHoldCapNotice"
0x7101826d6f,"TurnL90"
0x7101826d77,"TurnR90"
0x7101826d7f,"Turn180"
0x7101826d87,"FallLoop"
0x7101826d90,"FlyFlap"
0x7101826d98,"LandQuick"
0x7101826da2,"ジャンゴ帽子取得デモ状態"
0x7101826dc7,"DemoPlayerPos"
0x7101826dd5,"CapGetTiming"
0x7101826de2,"FlyCapGet"
0x7101826dec,"FlyStart"
0x7101826df5,"FlyCapGetSign"
0x7101826e03,"DemoJangoLookAround"
0x7101826e17,"FlyNoFlap"
0x7101826e21,"DemoJangoStolen"
0x7101826e31,"取られる"
0x7101826e3e,"DemoJangoStolenLoop"
0x7101826e52,"DemoJangoCapSearch"
0x7101826e65,"ジャンゴデモカメラ"
0x7101826e81,"ジャンゴデモ終了カメラ"
0x7101826ea3,"CameraPos"
0x7101826ead,"SnachedFromJango"
0x7101826ebe,"SnachedFromJangoSecond"
0x7101826ed5,"SnachedFromJangoThird"
0x7101826eeb,"WaitTree"
0x7101826ef4,"height"
0x7101826efb,"WaitStepLv1"
0x7101826f07,"WaitAfterStepLv1"
0x7101826f18,"WaitStepLv2"
0x7101826f24,"WaitAfterStepLv2"
0x7101826f35,"LifeMaxUpItem"
0x7101826f43,"最大ライフアップアイテム"
0x7101826f68,"ジョークー爆弾リスト"
0x7101826f87,"ジョークー爆弾"
0x7101826f9d,"クリボーリスト"
0x7101826fb3,"クリボー"
0x7101826fc0,"Arm"
0x7101826fc4,"ジョークー腕"
0x7101826fd7,"Arm%d_%d"
0x7101826fe0,"Warning"
0x7101826fe8,"ActiveOn"
0x7101826ff1,"isKillEnemyDamage"
0x7101827003,"Weak"
0x7101827008,"キック小石"
0x7101827018,"育つツタ(巨大)"
0x710182702d,"Float"
0x7101827033,"AppearArm"
0x710182703d,"アーム出現Lv1"
0x7101827050,"アーム出現Lv2"
0x7101827063,"Cannon"
0x710182706a,"WindLine"
0x7101827073,"WindLineLv2"
0x710182707f,"Standby"
0x7101827087,"DisappearStart"
0x7101827096,"Sprinkle"
0x710182709f,"JokuArm"
0x71018270a7,"JokuBomb"
0x71018270b0,"JokuBullet"
0x71018270bb,"JokuHand"
0x71018270c4,"Jugem"
0x71018270ca,"JugemFishing"
0x71018270d7,"FloatSurface"
0x71018270e4,"IsValidMoveCamera"
0x71018270f6,"Fishing"
0x71018270fe,"IsFreeze"
0x7101827107,"JugemMoveLimit"
0x7101827116,"浮きつつき"
0x7101827126,"釣り針ヒット"
0x7101827139,"IsPlacementLakeWorld"
0x710182714e,"IsPlacementSnowWorld"
0x7101827163,"IsPlacementSkyWorld"
0x7101827177,"Freeze"
0x710182717e,"FishingStart"
0x710182718b,"FishingEnd"
0x7101827196,"釣り針着水"
0x71018271a6,"FishingHitSign"
0x71018271b5,"FishingPullInOut"
0x71018271c6,"ジョイコン振り引き"
0x71018271e2,"ボタン引き"
0x71018271f2,"FishingFailure"
0x7101827201,"FishingSuccessStart"
0x7101827215,"FishingSuccess"
0x7101827224,"HackEnd"
0x710182722c,"HackEndAfter"
0x7101827239,"HackEnd1"
0x7101827242,"HackEnd2"
0x710182724b,"HackOffCapOff"
0x7101827259,"Hook"
0x710182725e,"首振り制御"
0x710182726e,"Line8"
0x7101827274,"LinePoint"
0x710182727e,"Line2"
0x7101827284,"Line3"
0x710182728a,"Line4"
0x7101827290,"Line5"
0x7101827296,"Line6"
0x710182729c,"釣り糸の長さ制御"
0x71018272b5,"釣り糸の向き・揺れ制御"
0x71018272d7,"PlayerRod"
0x71018272e1,"釣りジュゲムの雲"
0x71018272fa,"Hack%s"
0x7101827301,"釣りジュゲムの針"
0x710182731a,"パルス（弱）"
0x710182732d,"Sweat"
0x7101827333,"釣りジュゲムの浮きオフセット制御"
0x7101827364,"釣りジュゲムの針オフセット制御"
0x7101827392,"Kakku"
0x7101827398,"InitJointSpringCtrlTail"
0x71018273b0,"WaitHack"
0x71018273b9,"FallHack"
0x71018273c2,"ひょういあるき"
0x71018273d8,"ひょういジャンプ"
0x71018273f1,"ハイジャンプ"
0x7101827404,"ひょうい落ちる"
0x710182741a,"砂柱"
0x7101827421,"滑空"
0x7101827428,"Bottom"
0x710182742f,"Middle"
0x7101827436,"Left"
0x710182743b,"Right"
0x7101827441,"BottomFront"
0x710182744d,"MiddleFront"
0x7101827459,"TopFront"
0x7101827462,"IsUseOtherCamera"
0x7101827473,"Hip"
0x7101827477,"WaitSandSink"
0x7101827484,"Balloon"
0x710182748c,"ReactionTrampled"
0x710182749d,"HackEndFly"
0x71018274a8,"JumpEndHack"
0x71018274b4,"【ループ】ゴロゴロ（強）"
0x71018274d9,"Glide"
0x71018274df,"GlideLStart"
0x71018274eb,"GlideL"
0x71018274f2,"GlideRStart"
0x71018274fe,"GlideR"
0x7101827505,"GlideRise"
0x710182750f,"GlideDrop"
0x7101827519,"カックー飛行"
0x710182752c,"滑空アニメ管理"
0x7101827542,"GlideStart"
0x710182754d,"KakkuStateGlide"
0x710182755d,"EnemyFly"
0x7101827566,"IsWearingCap"
0x7101827573,"キャプチャー"
0x7101827586,"BreakWait"
0x7101827590,"BreakReaction"
0x710182759e,"BreakGroundHit"
0x71018275ad,"RecoverSign"
0x71018275b9,"壊れ"
0x71018275c0,"キャプチャー開始"
0x71018275d9,"うろつき"
0x71018275e6,"FlyChase"
0x71018275ef,"HackFly"
0x71018275f7,"AttackUp"
0x7101827600,"状態:はばたき"
0x7101827614,"PHack"
0x710182761a,"LegFront"
0x7101827623,"LegLeft"
0x710182762b,"LegRight"
0x7101827634,"KillerMagnum"
0x7101827641,"Killer"
0x7101827648,"MoonWorldCaptureParadeStage"
0x7101827664,"EnemyCapKiller"
0x7101827673,"帽子ふきとび"
0x7101827686,"キャプチャ"
0x7101827696,"Front"
0x710182769c,"回転角"
0x71018276a6,"AttackMagnum"
0x71018276b3,"ExplosionToPlayer"
0x71018276c5,"Capture"
0x71018276cd,"キラーアイライト"
0x71018276e6,"ExplodeSign"
0x71018276f2,"FlyWaitStart"
0x71018276ff,"AppearKillerMagnum"
0x7101827712,"PgMoveEnemyMeLv"
0x7101827722,"FallDown"
0x710182772b,"Killer2D"
0x7101827734,"キラー3D"
0x7101827740,"Change3D"
0x7101827749,"PgChange3D"
0x7101827754,"KillerLauncherMagnum"
0x7101827769,"IsNoCap"
0x7101827771,"IsSuddenlyLaunchFirst"
0x7101827787,"IsUseCaptureLight"
0x7101827799,"キラーグループ"
0x71018277af,"マグナムキラー"
0x71018277c5,"キラー"
0x71018277cf,"AliveFrame"
0x71018277da,"SwitchPerfectKill"
0x71018277ec,"KillerLauncherDot"
0x71018277fe,"IsUse3D"
0x7101827806,"IsReturn2D"
0x7101827811,"発射用キラー2D"
0x7101827826,"キラー2D"
0x7101827832,"LaunchFrame"
0x710182783e,"ドン（弱）"
0x710182784e,"キャプチャステート"
0x710182786a,"Boost"
0x7101827870,"Turbo"
0x7101827876,"爆発でキャプチャ終了"
0x7101827895,"Kuribo2D"
0x710182789e,"SwitchReset"
0x71018278aa,"KuriboNum"
0x71018278b4,"クリボーグループ"
0x71018278cd,"クリボー2D"
0x71018278dc,"IsGold"
0x71018278e3,"クリボーゴールド"
0x71018278fc,"KuriboGold"
0x7101827907,"Kuribo"
0x710182790e,"InitHackCap"
0x710182791a,"さんぽ"
0x7101827924,"砂の間欠泉"
0x7101827934,"RideOnNum"
0x710182793e,"WaitTower"
0x7101827948,"SpecialPush"
0x7101827954,"FL"
0x7101827957,"FR"
0x710182795a,"BL"
0x710182795d,"BR"
0x7101827960,"SandSurface"
0x710182796c,"HipDropProbe"
0x7101827979,"WetArea"
0x7101827981,"SandSink"
0x710182798a,"WalkTowerBottom"
0x710182799a,"WalkTower"
0x71018279a4,"FallTower"
0x71018279ae,"RunTowerBottom"
0x71018279bd,"RunTower"
0x71018279c6,"AttackTower"
0x71018279d2,"SandWait"
0x71018279db,"SandGeyser"
0x71018279e6,"SwoonLand"
0x71018279f0,"MissTower"
0x71018279fa,"%sTower"
0x7101827a02,"EyeMoveTower"
0x7101827a0f,"EnemyCap"
0x7101827a18,"Name"
0x7101827a1d,"Res"
0x7101827a21,"EyebrowOff"
0x7101827a2c,"StealthArea"
0x7101827a38,"PressDownTower"
0x7101827a47,"KuriboMini"
0x7101827a52,"IsNoRevive"
0x7101827a5d,"isInvalidateClipping"
0x7101827a72,"Lost"
0x7101827a77,"影"
0x7101827a7b,"BlowLand"
0x7101827a84,"BlowRecover"
0x7101827a90,"AppearEnd"
0x7101827a9a,"PushBody"
0x7101827aa3,"BeatSeqCombo"
0x7101827ab0,"BeatSeq"
0x7101827ab8,"ダッシュ"
0x7101827ac5,"SandWalk"
0x7101827ace,"砂移動"
0x7101827ad8,"ターンジャンプ"
0x7101827aee,"あちちジャンプ"
0x7101827b04,"高所からの落下"
0x7101827b1a,"PgLandHigh"
0x7101827b25,"PgLand"
0x7101827b2c,"KuriboMarioEye"
0x7101827b3b,"DashTowerBottom"
0x7101827b4b,"回転ジャンプ"
0x7101827b5e,"RideOn"
0x7101827b65,"のっかられ"
0x7101827b75,"AttackLiquid"
0x7101827b82,"DashTower"
0x7101827b8c,"ShadowLength"
0x7101827b99,"ひょうい"
0x7101827ba6,"EyeDefault"
0x7101827bb1,"ひょうい状態"
0x7101827bc4,"KuromadoMagicBall"
0x7101827bd6,"Hit"
0x7101827bda,"ロングーS"
0x7101827be8,"LongS"
0x7101827bee,"LongM"
0x7101827bf4,"WalkLand"
0x7101827bfd,"WalkWater"
0x7101827c07,"ReactionGround"
0x7101827c16,"PressDownGround"
0x7101827c26,"ヒップドロップ死亡"
0x7101827c42,"Body1"
0x7101827c48,"Body2"
0x7101827c4e,"Body3"
0x7101827c54,"Body4"
0x7101827c5a,"Body5"
0x7101827c60,"Body6"
0x7101827c66,"Body7"
0x7101827c6c,"Body8"
0x7101827c72,"WalkPuddle"
0x7101827c7d,"水中死亡[緑]"
0x7101827c8f,"水中死亡[紫]"
0x7101827ca1,"水中死亡[赤]"
0x7101827cb3,"死亡[緑]"
0x7101827cbf,"死亡[紫]"
0x7101827ccb,"死亡[赤]"
0x7101827cd7,"ColorIndex"
0x7101827ce2,"IsStartPlace"
0x7101827cef,"LongNum"
0x7101827cf7,"GenerateInterval"
0x7101827d08,"LongLength"
0x7101827d17,"ロングーM"
0x7101827d25,"ロングーグループ"
0x7101827d3e,"LongInvalidArea"
0x7101827d4e,"Megane"
0x7101827d55,"HackRun"
0x7101827d5d,"憑依メガネ"
0x7101827d6d,"メガネ"
0x7101827d77,"SpectaclesOn"
0x7101827d84,"メガネーレイアウト"
0x7101827da0,"主観"
0x7101827da7,"CapReceiver"
0x7101827db3,"WearMeganeGlasses"
0x7101827dc5,"EnemyRun"
0x7101827dce,"MoveOverSpectacles"
0x7101827de1,"出現予兆"
0x7101827dee,"メガネを外した"
0x7101827e04,"SpectaclesOff"
0x7101827e12,"SpectaclesOffEnemy"
0x7101827e25,"メガネをかけた"
0x7101827e3b,"MeganePlayGuideChangeArea"
0x7101827e55,"Grass1"
0x7101827e5c,"Grass2"
0x7101827e63,"EarringL"
0x7101827e6c,"EarringR"
0x7101827e75,"Mummy"
0x7101827e7b,"ShineGlow"
0x7101827e85,"AppearAir"
0x7101827e8f,"WalkStart"
0x7101827e99,"頭復活"
0x7101827ea3,"Half"
0x7101827ea8,"頭飛び"
0x7101827eb2,"HalfReaction"
0x7101827ebf,"HideStart"
0x7101827ec9,"MummyAppear"
0x7101827ed5,"MummyHide"
0x7101827edf,"ヒットマーク"
0x7101827ef2,"ExStarCube"
0x7101827efd,"GenerateNum"
0x7101827f09,"MummyNumOneTime"
0x7101827f19,"IsNoCoin"
0x7101827f22,"IsHideWhenSleep"
0x7101827f32,"IsNoHitStop"
0x7101827f3e,"IsAppearOnlyBaseHeight"
